id,naslov,zbirka,id_avtorja,avtor,ocena,stevilo_ocen,leto,glasovi 
15860,State of Fear,,5194,Michael Crichton,3.71,81674,2004,123519
96647,Scar Tissue,,2955,Anthony Kiedis,4.1,66700,2004,117009
13132,3rd Degree,Women's Murder Club,3780,James Patterson,4.02,77684,2004,126623
6462,His Excellency: George Washington,,1483,Joseph J. Ellis,3.92,36893,2004,108223
2152,The Jane Austen Book Club,,1448,Karen Joy Fowler,3.11,67039,2004,113999
6976,The Mermaid Chair,,4711,Sue Monk Kidd,3.17,78090,2004,112530
59263,The Golem's Eye,Bartimaeus,33467,Jonathan Stroud,4.09,86965,2004,115884
43944,Suite Française,,22493,Irène Némirovsky,3.83,64029,2004,121017
10639,The Paradox of Choice: Why More Is Less,,6957,Barry Schwartz,3.86,28593,2004,98929
114159,Blue Dahlia,In the Garden,625,Nora Roberts,4.12,67028,2004,102328
14318,Chronicles: Volume One,,8898,Bob Dylan,3.97,48642,2004,99270
10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,,6842,Greg Behrendt,3.66,61971,2004,103102
32527,Alone,Detective D.D. Warren,18282,Lisa Gardner,3.97,54847,2004,104734
114162,Secrets of a Summer Night,Wallflowers,27847,Lisa Kleypas,4.05,53328,2004,99649
421129,Undead and Unwed,Undead,1429808,MaryJanice Davidson,3.82,53041,2004,91690
16183,The Virgin's Lover,The Plantagenet and Tudor Novels,9987,Philippa Gregory,3.71,50247,2004,94588
34501,A Hat Full of Sky,Discworld,1654,Terry Pratchett,4.28,64413,2004,97207
3465,Three Weeks With My Brother,,2345,Nicholas Sparks,4.03,40347,2004,88895
29036,The Great Influenza: The Story of the Deadliest Pandemic in History,,16328,John M. Barry,3.99,28186,2004,100513
703,The Plot Against America,,463,Philip Roth,3.78,48657,2004,98270
79790,Magical Thinking: True Stories,,3058,Augusten Burroughs,3.97,51616,2004,82672
49195,My Life,,5944,Bill Clinton,3.72,44236,2004,83581
183822,Sandstorm,Sigma Force,38809,James Rollins,3.95,45585,2004,89176
11413,Captivating: Unveiling the Mystery of a Woman's Soul,,1236,John Eldredge,3.91,68465,2004,109940
44170,The Looking Glass Wars,,24818,Frank Beddor,3.93,41797,2004,84890
3467,The People of Sparks,Book of Ember,2347,Jeanne DuPrau,3.67,51257,2004,82504
56405,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,,7097332,Emerson Eggerichs,4.19,44761,2004,82703
40718726,Genghis Khan and the Making of the Modern World,,2497,Jack Weatherford,4.02,50915,2004,189143
29501,"The End of Faith: Religion, Terror, and the Future of Reason",,16593,Sam Harris,3.9,35454,2004,78125
161426,How I Live Now,,93575,Meg Rosoff,3.57,39738,2004,81387
99315,A Whole New Mind: Why Right-Brainers Will Rule the Future,,96150,Daniel H. Pink,3.94,26066,2004,75203
84151,Night Play,Dark-Hunter,4430,Sherrilyn Kenyon,4.35,50665,2004,75571
43893,Naked Empire,Sword of Truth,3441,Terry Goodkind,3.81,51425,2004,75527
45252,Pandora's Star,Commonwealth Saga,25375,Peter F. Hamilton,4.24,41955,2004,79740
542414,Scorpia,Alex Rider,32590,Anthony Horowitz,4.17,52335,2004,73119
6406018,"Soul Eater, Vol. 1",Soul Eater,2018764,Atsushi Ohkubo,4.29,45017,2004,68486
33781005,Killing Stalking,,16267125,Koogi,4.15,10307,2004,68185
13151,London Bridges,Alex Cross,3780,James Patterson,3.94,41831,2004,75542
3686,Truth and Beauty,,7136914,Ann Patchett,3.95,35027,2004,70092
30071,"The Walking Dead, Book One",,12425,Robert Kirkman,4.35,35649,2004,64452
30271,Incubus Dreams,"Anita Blake, Vampire Hunter",9550,Laurell K. Hamilton,3.79,46746,2004,69316
74731,The Stupidest Angel: A Heartwarming Tale of Christmas Terror,Pine Cove,16218,Christopher Moore,3.82,40327,2004,70228
298567,Revenge of the Witch,The Last Apprentice / Wardstone Chronicles,146374,Joseph Delaney,3.99,42223,2004,81041
17977,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,,1194,Richard Dawkins,4.13,23255,2004,67430
96593,The Success Principles: How to Get from Where You Are to Where You Want to Be,,35476,Jack Canfield,4.28,29248,2004,68192
32258,Body Double,Rizzoli & Isles,18149,Tess Gerritsen,4.16,48917,2004,72883
23232,The Realm of Possibility,,11664,David Levithan,3.93,15203,2004,60388
5947099,Memories of My Melancholy Whores,,13450,Gabriel García Márquez,3.6,68916,2004,115382
490867,Knuffle Bunny: A Cautionary Tale,Knuffle Bunny,33274,Mo Willems,4.26,45969,2004,59714
89716,Al Capone Does My Shirts,Tales from Alcatraz,35634,Gennifer Choldenko,3.84,40916,2004,59628
33418,"Parallel Worlds: A Journey through Creation, Higher Dimensions, and the Future of the Cosmos",,18800,Michio Kaku,4.19,17428,2004,59546
85459,Northern Lights,,625,Nora Roberts,4.01,40062,2004,61308
674220,Again the Magic,Wallflowers,27847,Lisa Kleypas,4.05,32239,2004,59572
184657,Memorial Day,Mitch Rapp,14989,Vince Flynn,4.3,45365,2004,64140
19793,The Power of Intention: Learning to Co-create Your World Your Way,,2960,Wayne W. Dyer,4.19,28299,2004,58477
37875,"The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything",,21269,Guy Kawasaki,3.87,25293,2004,61096
385742,Gregor and the Prophecy of Bane,Underland Chronicles,153394,Suzanne Collins,4.19,39536,2004,59311
295086,Rising Storm,Warriors,27498,Erin Hunter,4.4,38785,2004,58758
248482,Enna Burning,The Books of Bayern,49177,Shannon Hale,3.98,38987,2004,56515
409918,The Narrows,Harry Bosch,12470,Michael Connelly,4.14,44994,2004,68916
316445,Luna,,52989,Julie Anne Peters,3.84,20882,2004,52932
16434,The Taking,,9355,Dean Koontz,3.78,35831,2004,56718
262731,The Definitive Book of Body Language,,75844,Allan Pease,3.98,22499,2004,64309
22686,The Other Woman,,12915,Jane Green,3.71,31003,2004,52344
336245,A Dangerous Path,Warriors,27498,Erin Hunter,4.44,37015,2004,56186
28116,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,,963811,A.J. Jacobs,3.76,26916,2004,51886
68143,The Wisdom of Crowds,,38391,James Surowiecki,3.81,22256,2004,52383
297134,The Things We Do for Love,,54493,Kristin Hannah,4.08,29931,2004,63364
24766,The Secret Hour,Midnighters,13957,Scott Westerfeld,3.81,28293,2004,54014
277190,The Wrath of Mulgarath,The Spiderwick Chronicles,25421,Tony DiTerlizzi,3.94,34373,2004,51229
181886,Marion Zimmer Bradley's Ancestors of Avalon,Avalon,34850,Diana L. Paxson,3.91,24089,2004,50316
13079,Skinny Dip,Skink,8178,Carl Hiaasen,3.81,38403,2004,54656
85306,Hour Game,Sean King & Michelle Maxwell,9291,David Baldacci,3.97,39822,2004,64861
277191,The Ironwood Tree,The Spiderwick Chronicles,25421,Tony DiTerlizzi,3.93,33931,2004,50909
44001,Small Island,,24732,Andrea Levy,3.97,27659,2004,57130
244383,Ask and It Is Given: Learning to Manifest Your Desires,,30278,Esther Hicks,4.18,24971,2004,56233
2159,Confessions of an Economic Hit Man,,1452,John Perkins,3.86,32552,2004,71890
125925,Industrial Magic,Women of the Otherworld,7581,Kelley Armstrong,4.13,34582,2004,52630
110396,When He Was Wicked,Bridgertons,63898,Julia Quinn,4.03,34549,2004,52045
112752,The Immortal Highlander,Highlander,48206,Karen Marie Moning,4.32,33762,2004,50550
428042,Airborn,Matt Cruse,88922,Kenneth Oppel,4.17,23421,2004,49790
125926,Dime Store Magic,Women of the Otherworld,7581,Kelley Armstrong,4.07,33762,2004,53039
136637,Brimstone,Pendergast,12577,Douglas Preston,4.12,36121,2004,53483
27001,The Well of Lost Plots,Thursday Next,4432,Jasper Fforde,4.1,36728,2004,53156
890143,The Clique,The Clique,4605,Lisi Harrison,3.6,30360,2004,47966
138396,"The Walking Dead, Vol. 2: Miles Behind Us",,12425,Robert Kirkman,4.24,35465,2004,53389
182012,Indelible,Grant County,12504,Karin Slaughter,4.18,35209,2004,55790
6530,Trace,Kay Scarpetta,1025097,Patricia Cornwell,3.8,31230,2004,53912
21329,"Fables, Vol. 3: Storybook Love",,12444,Bill Willingham,4.13,34546,2004,45819
40329,Metro Girl,Alex Barnaby,2384,Janet Evanovich,3.63,31630,2004,48938
31979,"Astonishing X-Men, Volume 1: Gifted",,18015,Joss Whedon,4.18,26212,2004,46701
64862,R is for Ricochet,Kinsey Millhone,9559,Sue Grafton,3.97,30675,2004,50371
181116,Monday Mourning,Temperance Brennan,26372,Kathy Reichs,4.03,30920,2004,51928
345299,Midnight Tides,Malazan Book of the Fallen,31232,Steven Erikson,4.38,31983,2004,51179
85418,Just One Look,,24689,Harlan Coben,4.01,33325,2004,54892
153193,Undead and Unemployed,Undead,1429808,MaryJanice Davidson,3.93,33717,2004,46069
1044141,The 8th Habit: From Effectiveness to Greatness,,1538,Stephen R. Covey,4.04,18854,2004,46656
109901,The Cold Dish,Walt Longmire,63607,Craig Johnson,4.13,28872,2004,58290
13619,"Death Note, Vol. 2: Confluence",Death Note,5502079,Tsugumi Ohba,4.45,31177,2004,45506
30243,Seduced by Moonlight,Merry Gentry,9550,Laurell K. Hamilton,4.06,34464,2004,50696
16435,Life Expectancy,,9355,Dean Koontz,4.01,31440,2004,49171
73064,Natural Born Charmer,Chicago Stars,41313,Susan Elizabeth Phillips,4.15,32364,2004,46479
139087,The Line of Beauty,,15543,Alan Hollinghurst,3.74,22638,2004,48521
318404,"Drums, Girls & Dangerous Pie",,183005,Jordan Sonnenblick,4.26,25626,2004,47137
1166131,The Recruit,Cherub,268199,Robert Muchamore,4.24,28763,2004,48624
93723,Boy Meets Girl,Boy,11654,Meg Cabot,3.83,28398,2004,46082
953260,Disney After Dark,Kingdom Keepers,6244,Ridley Pearson,3.91,25353,2004,49361
37426,Little Children,,15907,Tom Perrotta,3.63,29657,2004,46143
592089,The Bar Code Tattoo,Bar Code,99836,Suzanne Weyn,3.55,16328,2004,43490
568454,"D.Gray-man, Vol. 1",D.Gray-man,311098,Katsura Hoshino,4.2,27569,2004,41567
251519,Good Grief,,51162,Lolly Winston,3.73,27490,2004,43252
26999,Something Rotten,Thursday Next,4432,Jasper Fforde,4.16,31923,2004,47226
3295695,Dragon Actually,Dragon Kin,1395810,G.A. Aiken,3.94,25666,2004,44003
83083,Birds of a Feather,Maisie Dobbs,5023,Jacqueline Winspear,3.96,32715,2004,49137
125955,White: The Great Pursuit,The Circle,1441,Ted Dekker,4.3,28245,2004,42497
444347,Chasing Vermeer,Chasing Vermeer,86085,Blue Balliett,3.72,28161,2004,43637
84351,The Secret History of the Pink Carnation,Pink Carnation,14469,Lauren Willig,3.68,21529,2004,42918
18431,The Rule of Four,,11111,Ian Caldwell,3.28,34844,2004,51811
43324,Are You Afraid of the Dark?,,9068,Sidney Sheldon,3.67,26994,2004,43172
381704,Bergdorf Blondes,,4649,Plum Sykes,3.28,28517,2004,42808
156530,Y: The Last Man Vol. 3: One Small Step,,24514,Brian K. Vaughan,4.21,29488,2004,38846
45432,The Supernaturalist,,10896,Eoin Colfer,3.86,27016,2004,41697
92367,Whiteout,,3447,Ken Follett,3.61,31917,2004,49408
89731,Kira-Kira,,51527,Cynthia Kadohata,3.93,23049,2004,39492
71984,"Ghost Wars: The Secret History of the CIA, Afghanistan, and Bin Laden from the Soviet Invasion to September 10, 2001",,40651,Steve Coll,4.31,13133,2004,41061
14965,Light on Snow,,3530,Anita Shreve,3.59,28026,2004,41369
9530,Shadow Divers,,6243,Robert Kurson,4.31,25160,2004,42956
21325,"Fables, Vol. 4: March of the Wooden Soldiers",,12444,Bill Willingham,4.29,27034,2004,37149
456028,Red: The Heroic Rescue,The Circle,1441,Ted Dekker,4.3,24507,2004,38303
13618,"Death Note, Vol. 3: Hard Run",Death Note,5502079,Tsugumi Ohba,4.44,25793,2004,38577
75020,The Romanov Prophecy,,3621,Steve Berry,3.92,23552,2004,39485
13616,"Death Note, Vol. 4: Love",Death Note,5502079,Tsugumi Ohba,4.4,25259,2004,37414
23223,Every Boy's Got One,Boy,11654,Meg Cabot,3.76,23436,2004,38509
56913,Barefoot in Paris,,2658,Ina Garten,4.11,14566,2004,34872
95643,The Places in Between,,16203,Rory Stewart,3.91,14143,2004,36244
648194,Hissy Fit,,21387,Mary Kay Andrews,3.96,22393,2004,38845
12535,Plan B: Further Thoughts on Faith,,7113,Anne Lamott,4.03,20185,2004,35049
13374,A Complicated Kindness,,8359,Miriam Toews,3.66,21363,2004,38807
9606002,The Preacher,Patrik Hedström,72887,Camilla Läckberg,3.79,32657,2004,51397
172734,DragonSpell,DragonKeeper Chronicles,100752,Donita K. Paul,3.9,11976,2004,34718
295305,Wolf Brother,Chronicles of Ancient Darkness,119755,Michelle Paver,4.18,22319,2004,40149
50750,You Slay Me,Aisling Grey,28550,Katie MacAlister,4.0,21112,2004,35372
129523,Divided in Death,In Death,17065,J.D. Robb,4.34,24225,2004,39890
184040,"Y: The Last Man, Vol. 4: Safeword",,24514,Brian K. Vaughan,4.25,26108,2004,33950
197512,The Pigeon Finds a Hot Dog!,,33274,Mo Willems,4.33,26687,2004,34246
15161,The Ladies of Grace Adieu and Other Stories,,8842,Susanna Clarke,3.87,16863,2004,38412
7053,In the Company of Cheerful Ladies,No. 1 Ladies' Detective Agency,4738,Alexander McCall Smith,4.08,25957,2004,38976
47619,Drowned Wednesday,The Keys to the Kingdom,8347,Garth Nix,3.87,25046,2004,35247
831829,"30 Days of Night, Vol. 1",,58947,Steve Niles,3.8,18448,2004,34222
90475,Teen Idol,,11654,Meg Cabot,3.53,23408,2004,36051
101869,The Atrocity Archives,Laundry Files,8794,Charles Stross,3.92,21589,2004,41790
34197390,Trickster's Queen,Daughter of the Lioness,8596,Tamora Pierce,4.25,57289,2004,78550
84154,Seize the Night,Dark-Hunter,4430,Sherrilyn Kenyon,4.35,44779,2004,64824
36274218,The Death and Life of Charlie St. Cloud,,153697,Ben Sherwood,4.01,54262,2004,108065
41014305,The Other Side of the Story,,6104,Marian Keyes,3.79,40555,2004,72088
41865,Twilight,Twilight,941441,Stephenie Meyer,3.6,4979095,2005,6076417
2429135,The Girl with the Dragon Tattoo,Millennium,706255,Stieg Larsson,4.14,2614274,2005,3775435
1,Harry Potter and the Half-Blood Prince,Harry Potter,1077326,J.K. Rowling,4.57,2446558,2005,3365023
19063,The Book Thief,,11466,Markus Zusak,4.37,1840579,2005,3377852
28187,The Lightning Thief,Percy Jackson and the Olympians,15872,Rick Riordan,4.26,2000314,2005,2792952
99561,Looking for Alaska,,1406384,John Green,4.02,1116639,2005,1824721
7445,The Glass Castle,,3275,Jeannette Walls,4.28,906882,2005,1450090
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,,798,Steven D. Levitt,3.98,711122,2005,1200439
24770,Uglies,Uglies,13957,Scott Westerfeld,3.86,561751,2005,973392
40102,Blink: The Power of Thinking Without Thinking,,1439,Malcolm Gladwell,3.94,489418,2005,961194
6334,Never Let Me Go,,4280,Kazuo Ishiguro,3.82,473783,2005,969667
13497,A Feast for Crows,A Song of Ice and Fire,346732,George R.R. Martin,4.14,622851,2005,962217
10441,The Memory Keeper's Daughter,,6876,Kim Edwards,3.67,560912,2005,820300
4588,Extremely Loud & Incredibly Close,,2617,Jonathan Safran Foer,3.97,380868,2005,704537
12691,Marley and Me: Life and Love With the World's Worst Dog,,8002,John Grogan,4.13,441673,2005,568382
42899,Dark Lover,Black Dagger Brotherhood,20248,J.R. Ward,4.19,290268,2005,536633
45978,Eldest,The Inheritance Cycle,8349,Christopher Paolini,3.99,356991,2005,507619
2199,Team of Rivals: The Political Genius of Abraham Lincoln,,1476,Doris Kearns Goodwin,4.27,152995,2005,391753
1067,1776,,6281688,David McCullough,4.07,187341,2005,385501
33722,The Undomestic Goddess,,6160,Sophie Kinsella,3.84,259121,2005,387916
24768,Pretties,Uglies,13957,Scott Westerfeld,3.85,231151,2005,350049
13152,The Angel Experiment,Maximum Ride,3780,James Patterson,4.07,206267,2005,333274
2744,Anansi Boys,American Gods,1221698,Neil Gaiman,4.03,193730,2005,327296
7815,The Year of Magical Thinking,,238,Joan Didion,3.89,142784,2005,304134
60510,Poison Study,Study,445303,Maria V. Snyder,4.11,143203,2005,313690
76334,A New Earth: Awakening to Your Life's Purpose,,4493,Eckhart Tolle,4.09,158784,2005,309390
42155,Something Blue,Darcy & Rachel,13370,Emily Giffin,3.93,203526,2005,288149
68427,Elantris,Elantris,38550,Brandon Sanderson,4.18,177258,2005,309793
16181,The Constant Princess,The Plantagenet and Tudor Novels,9987,Philippa Gregory,3.91,150097,2005,276267
170210,Dead as a Doornail,Sookie Stackhouse,17061,Charlaine Harris,4.0,204843,2005,277802
338691,Still Life,Chief Inspector Armand Gamache,194243,Louise Penny,3.88,152114,2005,302845
12497,No Country for Old Men,,4178,Cormac McCarthy,4.12,148941,2005,270237
3867,The History of Love,,2633,Nicole Krauss,3.92,121509,2005,236287
10965,A Breath of Snow and Ashes,Outlander,3617,Diana Gabaldon,4.44,139591,2005,267803
13747,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",,8546,Julie Powell,3.71,150994,2005,231701
39020,1491: New Revelations of the Americas Before Columbus,,22004,Charles C. Mann,4.02,66692,2005,222276
769483,Magyk,Septimus Heap,157663,Angie Sage,3.82,111202,2005,191373
1911,The World Is Flat: A Brief History of the Twenty-first Century,,16759765,Thomas L. Friedman,3.69,96896,2005,178010
114954,The Opal Deception,Artemis Fowl,10896,Eoin Colfer,4.04,128386,2005,175785
263145,"Vampire Knight, Vol. 1",Vampire Knight,153732,Matsuri Hino,4.1,109966,2005,159449
85990,Princess Academy,Princess Academy,49177,Shannon Hale,4.0,105687,2005,168224
22288,Haunted,,2546,Chuck Palahniuk,3.58,93142,2005,162154
23220,Size 12 Is Not Fat,Heather Wells,11654,Meg Cabot,3.75,80290,2005,155351
28195,Inkspell,Inkworld,15873,Cornelia Funke,3.91,110375,2005,174504
51428,Rebel Angels,Gemma Doyle,2526,Libba Bray,3.92,106662,2005,154839
65110,The Penultimate Peril,A Series of Unfortunate Events,36746,Lemony Snicket,4.05,89239,2005,153499
14865,Vanishing Acts,,7128,Jodi Picoult,3.7,93824,2005,149587
87640,PostSecret: Extraordinary Confessions from Ordinary Lives,,8655,Frank Warren,3.98,79803,2005,140851
13888,Knife of Dreams,The Wheel of Time,6252,Robert Jordan,4.14,102074,2005,156392
3090465,The Twilight Saga,Twilight,941441,Stephenie Meyer,3.9,108025,2005,148222
11003,Eleven on Top,Stephanie Plum,2384,Janet Evanovich,4.16,99743,2005,146811
17683,Dead Beat,The Dresden Files,10746,Jim Butcher,4.4,108677,2005,149381
17020,13 Little Blue Envelopes,Little Blue Envelope,10317,Maureen Johnson,3.63,78255,2005,140964
13584236,Fifty Shades Trilogy,Fifty Shades,4725841,E.L. James,4.11,114316,2005,176069
84699,"Never Eat Alone: And Other Secrets to Success, One Relationship at a Time",,48465,Keith Ferrazzi,3.86,41350,2005,136722
144349,The Burning Bridge,Ranger's Apprentice,34049,John Flanagan,4.31,103602,2005,139406
3679,On Beauty,,2522,Zadie Smith,3.74,68733,2005,135644
220968,One Shot,Jack Reacher,5091,Lee Child,4.2,96103,2005,145888
1110,The Broker,,721,John Grisham,3.79,83469,2005,127839
10073,A Long Way Down,,2929,Nick Hornby,3.43,80379,2005,128612
15158,The Camel Club,Camel Club,9291,David Baldacci,4.04,80604,2005,124741
29547,Everyone Worth Knowing,,3490,Lauren Weisberger,3.41,72999,2005,115164
1427,The Zahir,,566,Paulo Coelho,3.57,69152,2005,121965
33668,4th of July,Women's Murder Club,3780,James Patterson,4.07,74359,2005,121121
1192,Everyday Italian: 125 Simple and Delicious Recipes,,792,Giada De Laurentiis,3.93,42991,2005,101610
5452,Girls in Pants: The Third Summer of the Sisterhood,Sisterhood,3681,Ann Brashares,3.82,72279,2005,110648
